Idx    | Gold_Re      | Gold_Im      | Core_Re      | Core_Im      | Diff         | Err(%)     | Note
101    | -5.21985     | -1.28894     | -5.79217     | -2.40763     | 1.25659      | 23.37      | HIGH_ERR
102    | 1.27394      | -0.46242     | 1.27392      | -0.46209     | 0.00033      | 0.02       | 
103    | -2.63616     | -0.43586     | -2.58128     | -0.44204     | 0.05523      | 2.07       | 
104    | 5.25328      | 2.50882      | 5.25321      | 2.50860      | 0.00022      | 0.00       | 
105    | -6.90423     | 7.17232      | -7.00071     | 7.05303      | 0.15342      | 1.54       | 
106    | 2.73215      | -7.56404     | 2.73250      | -7.56351     | 0.00064      | 0.01       | 
107    | 5.89089      | 1.39199      | 6.00370      | 1.38663      | 0.11294      | 1.87       | 
108    | -3.59208     | -1.88102     | -3.58997     | -1.88038     | 0.00221      | 0.05       | 
109    | -0.39941     | -10.21969    | 1.67039      | -10.15549    | 2.07079      | 20.25      | HIGH_ERR
110    | 2.54990      | 7.10851      | 2.54966      | 7.10818      | 0.00041      | 0.01       | 
111    | 1.09675      | 1.65632      | 1.15058      | 1.62972      | 0.06004      | 3.02       | 
112    | -4.70686     | -5.22940     | -4.70644     | -5.22932     | 0.00042      | 0.01       | 
113    | 0.23282      | -0.04389     | 0.17283      | -0.05463     | 0.06094      | 25.72      | HIGH_ERR
114    | 2.35293      | -0.93218     | 2.35271      | -0.93240     | 0.00031      | 0.01       | 
115    | 0.44076      | 2.83278      | 0.27888      | 2.77162      | 0.17305      | 6.04       | 
116    | 0.78485      | 1.73155      | 0.78381      | 1.73130      | 0.00108      | 0.06       | 
117    | 3.74965      | -4.90374     | 3.69475      | -4.45820     | 0.44891      | 7.27       | 
118    | 4.86817      | 2.42853      | 4.86821      | 2.42833      | 0.00020      | 0.00       | 
119    | -5.42455     | -1.28857     | -5.71980     | -1.16863     | 0.31869      | 5.72       | 
120    | -0.12894     | 2.92978      | -0.12879     | 2.92976      | 0.00015      | 0.01       | 
121    | -5.20210     | 7.65275      | -5.23638     | 7.67171      | 0.03917      | 0.42       | 
122    | 2.93479      | 12.05780     | 2.93489      | 12.05771     | 0.00013      | 0.00       | 
123    | -4.25646     | -1.47669     | -4.28683     | -1.47104     | 0.03089      | 0.69       | 
124    | -2.14507     | -0.22009     | -2.14473     | -0.21970     | 0.00052      | 0.02       | 
125    | 4.08423      | 0.15729      | 4.84560      | 1.02002      | 1.15064      | 28.15      | HIGH_ERR
126    | 0.72098      | 5.54451      | 0.72092      | 5.54463      | 0.00013      | 0.00       | 
127    | 5.56097      | 7.50238      | 5.58478      | 7.32939      | 0.17462      | 1.87       | 
128    | 0.34407      | -7.33608     | 0.34399      | -7.33610     | 0.00008      | 0.00       | 
129    | -5.23431     | -1.23942     | -5.23400     | -1.23946     | 0.00031      | 0.01       | 
130    | -5.46508     | -0.56514     | -5.46521     | -0.56514     | 0.00013      | 0.00       | 
131    | 0.43421      | 1.06163      | 0.44698      | 1.06482      | 0.01316      | 1.15       | 
132    | -1.41056     | -7.58727     | -1.40996     | -7.58720     | 0.00061      | 0.01       | 
133    | -1.35231     | -0.94281     | -1.91904     | -1.12397     | 0.59498      | 36.09      | HIGH_ERR
134    | -5.90469     | 9.05290      | -5.90467     | 9.05293      | 0.00004      | 0.00       | 
135    | -2.47729     | -4.99475     | -2.52071     | -4.86593     | 0.13594      | 2.44       | 
136    | 0.55013      | -3.38947     | 0.55011      | -3.38933     | 0.00015      | 0.00       | 
137    | 4.86011      | 0.15679      | 4.93449      | 0.26088      | 0.12793      | 2.63       | 
138    | 2.98330      | -5.88738     | 2.98361      | -5.88727     | 0.00033      | 0.01       | 
139    | 0.24295      | -7.73948     | -0.47930     | -8.11434     | 0.81374      | 10.51      | HIGH_ERR
140    | 1.26163      | 3.09393      | 1.26193      | 3.09404      | 0.00032      | 0.01       | 
141    | -2.37861     | 1.51019      | -0.32787     | 2.13179      | 2.14287      | 76.06      | HIGH_ERR
142    | -3.77064     | 4.91658      | -3.77044     | 4.91661      | 0.00020      | 0.00       | 
143    | 2.03175      | 7.03612      | 2.04100      | 6.73279      | 0.30347      | 4.14       | 
144    | -3.00392     | -0.96675     | -3.00419     | -0.96694     | 0.00034      | 0.01       | 
145    | 2.11766      | 3.18497      | 2.07355      | 3.19472      | 0.04517      | 1.18       | 
146    | -0.51062     | 7.71543      | -0.51003     | 7.71539      | 0.00059      | 0.01       | 
147    | -3.95050     | -0.49705     | -3.96036     | -0.54135     | 0.04538      | 1.14       | 
148    | -6.10689     | 0.96319      | -6.10897     | 0.96225      | 0.00229      | 0.04       | 
149    | 2.04065      | -2.21888     | 1.68651      | -2.46699     | 0.43240      | 14.34      | HIGH_ERR
150    | -4.13168     | -4.44494     | -4.13207     | -4.44505     | 0.00041      | 0.01       | 
151    | 7.18212      | 6.98920      | 7.59879      | 7.04690      | 0.42065      | 4.20       | 
152    | -7.86201     | 1.94506      | -7.86177     | 1.94502      | 0.00024      | 0.00       | 
153    | 3.54507      | 6.23235      | 3.59518      | 6.27032      | 0.06287      | 0.88       | 
154    | 2.02794      | 0.11792      | 2.02791      | 0.11801      | 0.00010      | 0.00       | 
155    | -2.24857     | -4.08979     | -2.25517     | -4.10848     | 0.01982      | 0.42       | 
156    | 3.33258      | -2.58967     | 3.33277      | -2.58958     | 0.00020      | 0.00       | 
157    | -4.00956     | -3.13780     | -3.24767     | -2.55411     | 0.95977      | 18.85      | HIGH_ERR
158    | 1.54652      | -4.95728     | 1.54628      | -4.95716     | 0.00027      | 0.01       | 
159    | -1.07090     | -4.00258     | -1.14350     | -3.89514     | 0.12966      | 3.13       | 
160    | -2.31254     | -7.14797     | -2.31264     | -7.14789     | 0.00013      | 0.00       | 
161    | 3.60191      | -1.78799     | 3.60177      | -1.78794     | 0.00014      | 0.00       | 
162    | -2.41196     | 1.98393      | -2.41206     | 1.98365      | 0.00030      | 0.01       | 
163    | 6.89501      | -6.88088     | 6.91923      | -6.85882     | 0.03275      | 0.34       | 
164    | -2.63309     | 3.60916      | -2.63272     | 3.60932      | 0.00040      | 0.01       | 
165    | 0.82372      | 2.66897      | 0.35968      | 2.46325      | 0.50759      | 18.17      | HIGH_ERR
166    | -2.45337     | 1.25312      | -2.45339     | 1.25316      | 0.00005      | 0.00       | 
167    | 0.51295      | 0.06294      | 0.56471      | 0.11765      | 0.07531      | 14.57      | HIGH_ERR
168    | -4.04048     | -1.07496     | -4.04044     | -1.07500     | 0.00005      | 0.00       | 
169    | -7.38201     | 9.31344      | -7.51460     | 9.17506      | 0.19165      | 1.61       | 
170    | -2.61995     | 5.77859      | -2.61974     | 5.77883      | 0.00032      | 0.01       | 
171    | 5.77049      | 0.01433      | 5.76478      | -0.15476     | 0.16919      | 2.93       | 
172    | 9.14529      | 6.77121      | 9.14486      | 6.77080      | 0.00060      | 0.01       | 
173    | -2.33106     | -5.92610     | -1.93129     | -5.19764     | 0.83095      | 13.05      | HIGH_ERR
174    | -0.67131     | -4.75336     | -0.67147     | -4.75330     | 0.00016      | 0.00       | 
175    | 2.27520      | -4.51969     | 2.18965      | -4.42910     | 0.12460      | 2.46       | 
176    | 1.04101      | -2.04717     | 1.04082      | -2.04716     | 0.00018      | 0.01       | 
177    | 2.13513      | 4.42633      | 2.02817      | 4.42444      | 0.10697      | 2.18       | 
178    | 11.56026     | -7.84055     | 11.56020     | -7.84045     | 0.00012      | 0.00       | 
179    | -0.27110     | -2.13227     | -0.30309     | -2.18967     | 0.06571      | 3.06       | 
180    | -1.62259     | 1.43578      | -1.62306     | 1.43547      | 0.00056      | 0.03       | 
181    | -7.41444     | 13.23596     | -8.38383     | 12.85299     | 1.04229      | 6.87       | 
182    | -1.46275     | -1.97446     | -1.46253     | -1.97437     | 0.00024      | 0.01       | 
183    | -0.78789     | -8.99908     | -1.10872     | -8.88055     | 0.34203      | 3.79       | 
184    | 3.16574      | 3.22044      | 3.16579      | 3.22049      | 0.00007      | 0.00       | 
185    | -2.52311     | -1.59693     | -2.52622     | -1.55251     | 0.04454      | 1.49       | 
186    | 2.24259      | 9.85596      | 2.24270      | 9.85574      | 0.00025      | 0.00       | 
187    | -3.11019     | 2.44436      | -3.13785     | 2.44055      | 0.02793      | 0.71       | 
188    | 3.02512      | 5.39106      | 3.02531      | 5.39088      | 0.00027      | 0.00       | 
189    | -0.84946     | 0.32809      | -0.01559     | 0.22690      | 0.83999      | 92.24      | HIGH_ERR
190    | 7.87881      | 3.62170      | 7.87893      | 3.62198      | 0.00031      | 0.00       | 
191    | 3.61942      | -6.97258     | 3.41030      | -7.32878     | 0.41305      | 5.26       | 
192    | 1.51853      | 2.30505      | 1.51850      | 2.30506      | 0.00003      | 0.00       | 
193    | 7.03806      | -1.12193     | 7.03790      | -1.12201     | 0.00018      | 0.00       | 
194    | -12.21878    | 0.87664      | -12.21887    | 0.87675      | 0.00014      | 0.00       | 
195    | -2.77383     | 2.34447      | -2.76339     | 2.34985      | 0.01175      | 0.32       | 
196    | -1.99897     | 1.22098      | -1.99870     | 1.22101      | 0.00028      | 0.01       | 
197    | 1.12364      | 1.48228      | 0.98505      | 1.53360      | 0.14779      | 7.95       | 
198    | 5.34272      | 6.39131      | 5.34240      | 6.39130      | 0.00032      | 0.00       | 
199    | -2.31322     | 0.77831      | -2.07813     | 0.66973      | 0.25895      | 10.61      | HIGH_ERR
200    | 1.64753      | 5.07213      | 1.64734      | 5.07207      | 0.00019      | 0.00       | 
201    | -2.21245     | -7.26095     | -2.04350     | -7.26689     | 0.16906      | 2.23       | 
202    | -1.06370     | -3.30180     | -1.06396     | -3.30187     | 0.00027      | 0.01       | 
203    | 6.44778      | -1.33301     | 6.11569      | -1.86681     | 0.62867      | 9.55       | 
204    | 1.72263      | -8.61485     | 1.72294      | -8.61481     | 0.00032      | 0.00       | 
205    | 3.97116      | 4.32133      | 5.10367      | 4.61751      | 1.17060      | 19.95      | HIGH_ERR
206    | -0.71487     | -1.70670     | -0.71501     | -1.70662     | 0.00015      | 0.01       | 
207    | -2.56315     | -2.96122     | -2.64582     | -3.06529     | 0.13291      | 3.39       | 
208    | -4.40312     | -1.68117     | -4.40305     | -1.68108     | 0.00011      | 0.00       | 
209    | -3.92569     | 3.47832      | -3.96336     | 3.39876      | 0.08802      | 1.68       | 
210    | -2.09757     | -7.19589     | -2.09753     | -7.19581     | 0.00009      | 0.00       | 
211    | 2.23543      | -6.00228     | 2.26889      | -5.94905     | 0.06288      | 0.98       | 
212    | 5.72442      | -2.86591     | 5.72479      | -2.86567     | 0.00045      | 0.01       | 
213    | 0.56740      | 6.33608      | -0.28873     | 5.75854      | 1.03272      | 16.23      | HIGH_ERR
214    | 3.89124      | -2.36594     | 3.89103      | -2.36608     | 0.00025      | 0.01       | 
215    | -1.17992     | 0.63220      | -1.11882     | 0.32137      | 0.31678      | 23.66      | HIGH_ERR
216    | -0.17810     | -4.45610     | -0.17837     | -4.45619     | 0.00028      | 0.01       | 
217    | -3.34743     | -1.46291     | -3.37732     | -1.43872     | 0.03846      | 1.05       | 
218    | -5.77648     | 3.07372      | -5.77635     | 3.07373      | 0.00014      | 0.00       | 
219    | 5.14653      | -2.21960     | 5.12816      | -2.24374     | 0.03034      | 0.54       | 
220    | -2.88400     | 5.56576      | -2.88345     | 5.56688      | 0.00125      | 0.02       | 
221    | -2.53940     | -4.74177     | -1.73637     | -4.95039     | 0.82968      | 15.42      | HIGH_ERR
222    | 0.10580      | 9.28176      | 0.10600      | 9.28177      | 0.00019      | 0.00       | 
223    | 1.62965      | 8.10516      | 1.86734      | 7.89773      | 0.31547      | 3.82       | 
224    | -3.43257     | 0.67125      | -3.43254     | 0.67121      | 0.00005      | 0.00       | 
225    | 1.68663      | -0.82889     | 1.68656      | -0.82882     | 0.00010      | 0.01       | 
226    | -10.70597    | 5.18365      | -10.70606    | 5.18321      | 0.00044      | 0.00       | 
227    | 9.89365      | -0.78218     | 9.89799      | -0.75112     | 0.03136      | 0.32       | 
228    | 6.82682      | 1.11747      | 6.82709      | 1.11777      | 0.00040      | 0.01       | 
229    | 2.25263      | -1.56267     | 2.15786      | -1.59724     | 0.10088      | 3.68       | 
230    | -4.18194     | 7.04957      | -4.18208     | 7.04927      | 0.00033      | 0.00       | 
231    | -6.49250     | 2.99499      | -6.20942     | 3.13150      | 0.31428      | 4.40       | 
232    | 3.74496      | -5.11384     | 3.74496      | -5.11387     | 0.00003      | 0.00       | 
233    | 2.27810      | 6.20609      | 2.21568      | 6.19422      | 0.06354      | 0.96       | 
234    | -3.38152     | 2.02565      | -3.38157     | 2.02558      | 0.00009      | 0.00       | 
235    | 1.37672      | 9.20873      | 1.64470      | 9.08487      | 0.29522      | 3.17       | 
236    | -2.67129     | 3.19461      | -2.67304     | 3.19176      | 0.00334      | 0.08       | 
237    | 1.41260      | -0.29640     | 2.25448      | -0.02305     | 0.88514      | 61.33      | HIGH_ERR
238    | -1.08568     | 7.67912      | -1.08492     | 7.67972      | 0.00097      | 0.01       | 
239    | -5.67022     | 9.76962      | -5.50999     | 9.92973      | 0.22652      | 2.01       | 
240    | 3.22676      | -0.01552     | 3.22690      | -0.01556     | 0.00014      | 0.00       | 
241    | 3.55293      | 0.84719      | 3.51994      | 0.83682      | 0.03458      | 0.95       | 
242    | 1.79983      | -2.92856     | 1.80000      | -2.92867     | 0.00021      | 0.01       | 
243    | -2.66568     | 4.74771      | -2.75944     | 4.74107      | 0.09400      | 1.73       | 
244    | -1.23056     | 4.82233      | -1.23109     | 4.82188      | 0.00070      | 0.01       | 
245    | -3.07828     | -3.49400     | -3.23926     | -4.38716     | 0.90755      | 19.49      | HIGH_ERR
246    | -1.66973     | 3.40467      | -1.66956     | 3.40464      | 0.00018      | 0.00       | 
247    | 2.75752      | 1.67955      | 2.73728      | 1.75245      | 0.07566      | 2.34       | 
248    | 4.01010      | 4.82289      | 4.01028      | 4.82296      | 0.00019      | 0.00       | 
249    | 1.09903      | 6.41699      | 1.16686      | 6.38668      | 0.07430      | 1.14       | 
250    | -5.75700     | 8.32367      | -5.75697     | 8.32363      | 0.00005      | 0.00       | 
251    | 6.95846      | 13.22067     | 6.96746      | 13.19121     | 0.03080      | 0.21       | 
252    | -44.55327    | -139.47058   | -44.55334    | -139.46992   | 0.00066      | 0.00       | 
253    | -4.25012     | -14.93591    | -3.09212     | -14.81643    | 1.16415      | 7.50       | 
254    | 2.11952      | -6.98011     | 2.11934      | -6.98000     | 0.00021      | 0.00       | 
255    | 4.52421      | 0.37252      | 4.40530      | 0.18405      | 0.22284      | 4.91       | 
256    | -2.44002     | -0.44659     | -2.44002     | -0.44659     | 0.00000      | 0.00       | 
257    | 0.12728      | -2.30142     | 0.12707      | -2.30179     | 0.00042      | 0.02       | 
258    | 2.68825      | 1.56052      | 2.68820      | 1.56057      | 0.00007      | 0.00       | 
259    | -3.43947     | 0.79003      | -3.44780     | 0.78641      | 0.00908      | 0.26       | 
260    | 0.81613      | 8.43407      | 0.81489      | 8.43394      | 0.00124      | 0.01       | 
261    | -0.73925     | -2.08815     | -0.78889     | -1.77227     | 0.31975      | 14.43      | HIGH_ERR
262    | 0.06007      | 3.60541      | 0.06015      | 3.60533      | 0.00011      | 0.00       | 
263    | 7.23802      | -1.00024     | 7.50991      | -1.07527     | 0.28206      | 3.86       | 
264    | 1.48354      | -4.40380     | 1.48348      | -4.40394     | 0.00016      | 0.00       | 
265    | -1.62281     | -6.21749     | -1.51599     | -6.26068     | 0.11523      | 1.79       | 
266    | -1.56889     | -0.73852     | -1.56893     | -0.73887     | 0.00035      | 0.02       | 
267    | -2.95595     | 5.83971      | -3.06287     | 5.62914      | 0.23616      | 3.61       | 
268    | 1.34661      | 0.44656      | 1.34695      | 0.44764      | 0.00113      | 0.08       | 
269    | -5.17583     | -2.25436     | -4.31716     | -1.42595     | 1.19313      | 21.13      | HIGH_ERR
270    | 1.77508      | 4.32190      | 1.77518      | 4.32192      | 0.00010      | 0.00       | 
271    | -12.09896    | -10.10683    | -12.25727    | -9.84447     | 0.30642      | 1.94       | 
272    | 3.08171      | 1.08128      | 3.08165      | 1.08133      | 0.00008      | 0.00       | 
273    | 0.20403      | -1.02979     | 0.20050      | -1.10421     | 0.07450      | 7.10       | 
274    | 0.07321      | -0.82124     | 0.07266      | -0.82173     | 0.00074      | 0.09       | 
275    | 0.17658      | 5.58762      | 0.14942      | 5.57790      | 0.02885      | 0.52       | 
276    | -2.53697     | -5.25770     | -2.53477     | -5.25612     | 0.00271      | 0.05       | 
277    | -2.55023     | 3.94545      | -2.46434     | 3.80934      | 0.16094      | 3.43       | 
278    | -4.43748     | 6.96863      | -4.43753     | 6.96871      | 0.00009      | 0.00       | 
279    | -5.23177     | 5.44267      | -5.02291     | 5.31116      | 0.24681      | 3.27       | 
280    | -2.30733     | 4.72872      | -2.30715     | 4.72878      | 0.00019      | 0.00       | 
281    | -9.79297     | 0.48203      | -9.77899     | 0.62992      | 0.14855      | 1.52       | 
282    | -3.65728     | -3.23977     | -3.65693     | -3.23931     | 0.00058      | 0.01       | 
283    | 3.29590      | 1.54717      | 3.31182      | 1.56371      | 0.02296      | 0.63       | 
284    | -1.24797     | 6.84377      | -1.24822     | 6.84251      | 0.00129      | 0.02       | 
285    | 6.95268      | -5.11983     | 7.62183      | -4.86647     | 0.71551      | 8.29       | 
286    | 0.14025      | -2.75438     | 0.14027      | -2.75425     | 0.00013      | 0.00       | 
287    | -6.38976     | 7.16013      | -6.23822     | 7.27841      | 0.19223      | 2.00       | 
288    | 0.19950      | 0.18738      | 0.19964      | 0.18747      | 0.00017      | 0.06       | 
289    | 2.70376      | -3.64596     | 2.70381      | -3.64601     | 0.00007      | 0.00       | 
290    | -1.48801     | 0.26040      | -1.48817     | 0.26012      | 0.00032      | 0.02       | 
291    | -7.20104     | -1.08792     | -7.19849     | -1.09559     | 0.00808      | 0.11       | 
292    | -1.40910     | -2.14357     | -1.40886     | -2.14347     | 0.00026      | 0.01       | 
293    | -2.16415     | -7.26321     | -2.05461     | -7.12794     | 0.17406      | 2.30       | 
294    | 5.19117      | 0.04691      | 5.19109      | 0.04698      | 0.00010      | 0.00       | 
295    | -1.47879     | 2.79304      | -1.49530     | 2.84911      | 0.05845      | 1.85       | 
296    | 4.74908      | 1.92153      | 4.74907      | 1.92165      | 0.00012      | 0.00       | 
297    | 2.63246      | -3.27799     | 2.67821      | -3.27654     | 0.04577      | 1.09       | 
298    | 4.83735      | 4.32433      | 4.83741      | 4.32437      | 0.00008      | 0.00       | 
299    | -0.22480     | 2.65065      | -0.13439     | 2.64878      | 0.09043      | 3.40       | 
300    | 2.84617      | 10.58743     | 2.84617      | 10.58722     | 0.00021      | 0.00       | 
301    | 1.18350      | -1.12267     | 1.97816      | -0.67209     | 0.91352      | 56.00      | HIGH_ERR
302    | -1.71319     | 1.77774      | -1.71320     | 1.77770      | 0.00004      | 0.00       | 
303    | -1.13036     | 0.14891      | -1.20049     | -0.01256     | 0.17605      | 15.44      | HIGH_ERR
304    | 5.28423      | -0.61683     | 5.28415      | -0.61670     | 0.00015      | 0.00       | 
305    | 6.60474      | -7.52170     | 6.59944      | -7.47086     | 0.05111      | 0.51       | 
306    | -3.26685     | 0.40923      | -3.26681     | 0.40902      | 0.00021      | 0.01       | 
307    | 2.26288      | 1.88593      | 2.18543      | 1.83192      | 0.09442      | 3.21       | 
308    | -6.06562     | 2.66815      | -6.06578     | 2.66786      | 0.00033      | 0.00       | 
309    | 5.54633      | 2.72544      | 4.94365      | 3.25862      | 0.80468      | 13.02      | HIGH_ERR
310    | 0.92321      | -0.32948     | 0.92346      | -0.32946     | 0.00025      | 0.03       | 
311    | -5.82255     | 8.15894      | -5.75015     | 8.33155      | 0.18718      | 1.87       | 
312    | 1.84508      | 1.10519      | 1.84524      | 1.10520      | 0.00015      | 0.01       | 
313    | -1.48742     | -1.27259     | -1.55710     | -1.28536     | 0.07084      | 3.62       | 
314    | -5.38015     | 2.13381      | -5.38001     | 2.13406      | 0.00029      | 0.00       | 
315    | -6.42545     | -7.13067     | -6.43375     | -7.13108     | 0.00831      | 0.09       | 
316    | -9.52778     | 1.66548      | -9.52781     | 1.66540      | 0.00009      | 0.00       | 
317    | -2.82968     | -0.06558     | -2.76694     | 0.18225      | 0.25565      | 9.03       | 
318    | 8.54275      | -1.35981     | 8.54274      | -1.35953     | 0.00028      | 0.00       | 
319    | 2.46389      | 4.10215      | 2.31852      | 4.09499      | 0.14554      | 3.04       | 
320    | 3.29586      | -2.92742     | 3.29580      | -2.92745     | 0.00007      | 0.00       | 
321    | 6.58877      | 0.65672      | 6.58876      | 0.65659      | 0.00013      | 0.00       | 
322    | -8.00005     | -2.75355     | -8.00010     | -2.75344     | 0.00012      | 0.00       | 
323    | 6.76812      | -3.73136     | 6.77782      | -3.71025     | 0.02323      | 0.30       | 
324    | -1.38525     | 4.58380      | -1.38514     | 4.58402      | 0.00024      | 0.01       | 
325    | -0.54128     | 4.45446      | -1.05057     | 4.79197      | 0.61098      | 13.62      | HIGH_ERR
326    | -0.81363     | 7.74275      | -0.81376     | 7.74287      | 0.00017      | 0.00       | 
327    | 4.70885      | 5.18769      | 4.86499      | 4.93843      | 0.29412      | 4.20       | 
328    | -2.00345     | -2.01629     | -2.00346     | -2.01625     | 0.00005      | 0.00       | 
329    | 4.18009      | -8.56102     | 4.27700      | -8.50098     | 0.11400      | 1.20       | 
330    | 5.71108      | 1.63557      | 5.71100      | 1.63551      | 0.00010      | 0.00       | 
331    | -1.25758     | 5.98287      | -1.29299     | 5.72083      | 0.26442      | 4.33       | 
332    | 5.43442      | 3.25546      | 5.43440      | 3.25607      | 0.00061      | 0.01       | 
333    | -2.58446     | 7.82024      | -1.76444     | 8.61520      | 1.14211      | 13.87      | HIGH_ERR
334    | -1.55992     | -1.86070     | -1.55989     | -1.86076     | 0.00006      | 0.00       | 
335    | 1.60825      | 8.63902      | 1.82592      | 8.74347      | 0.24144      | 2.75       | 
336    | 9.07644      | -1.25241     | 9.07651      | -1.25237     | 0.00008      | 0.00       | 
337    | -7.60252     | 6.53405      | -7.69388     | 6.44952      | 0.12447      | 1.24       | 
338    | 2.88670      | -3.74919     | 2.88701      | -3.74919     | 0.00031      | 0.01       | 
339    | -4.20258     | -3.51636     | -4.18662     | -3.55240     | 0.03941      | 0.72       | 
340    | -2.78830     | -5.80011     | -2.78799     | -5.79990     | 0.00037      | 0.01       | 
341    | -0.45499     | 8.01633      | -0.93800     | 7.68450      | 0.58602      | 7.30       | 
342    | 8.17072      | -1.62467     | 8.17055      | -1.62485     | 0.00026      | 0.00       | 
343    | 5.30636      | -3.00055     | 5.29174      | -3.00403     | 0.01503      | 0.25       | 
344    | -6.95185     | 3.25916      | -6.95191     | 3.25916      | 0.00006      | 0.00       | 
345    | -3.12605     | 3.92527      | -3.10087     | 3.98846      | 0.06802      | 1.36       | 
346    | 0.49896      | -1.37571     | 0.49887      | -1.37561     | 0.00014      | 0.01       | 
347    | -0.51863     | -4.49305     | -0.53291     | -4.51815     | 0.02887      | 0.64       | 
348    | 1.81235      | 7.06894      | 1.81225      | 7.06844      | 0.00052      | 0.01       | 
349    | 1.64221      | 2.86506      | 1.58367      | 2.75408      | 0.12547      | 3.80       | 
350    | 4.99666      | -7.74921     | 4.99659      | -7.74913     | 0.00011      | 0.00       | 
351    | -8.65151     | 3.16831      | -8.50391     | 3.40921      | 0.28253      | 3.07       | 
352    | 1.50549      | 4.20245      | 1.50547      | 4.20247      | 0.00003      | 0.00       | 
353    | -3.82991     | 1.24839      | -3.82975     | 1.24845      | 0.00017      | 0.00       | 
354    | 7.43496      | -8.37040     | 7.43523      | -8.37013     | 0.00038      | 0.00       | 
355    | 2.30762      | -8.00671     | 2.32045      | -7.99113     | 0.02019      | 0.24       | 
356    | -3.97443     | 2.63133      | -3.97424     | 2.63129      | 0.00020      | 0.00       | 
357    | -1.46206     | 1.46229      | -1.80584     | 0.90094      | 0.65826      | 31.83      | HIGH_ERR
358    | -1.18225     | 2.88740      | -1.18230     | 2.88738      | 0.00005      | 0.00       | 
359    | 1.54978      | -1.61033     | 1.37564      | -1.63145     | 0.17542      | 7.85       | 
360    | -0.55787     | 2.90306      | -0.55776     | 2.90292      | 0.00018      | 0.01       | 
361    | 0.74751      | -0.11225     | 0.74051      | -0.08323     | 0.02985      | 3.95       | 
362    | 9.88418      | 2.22225      | 9.88415      | 2.22226      | 0.00003      | 0.00       | 
363    | -0.88224     | 4.26774      | -0.74793     | 4.40742      | 0.19378      | 4.45       | 
364    | 9.54409      | -0.25605     | 9.54443      | -0.25521     | 0.00091      | 0.01       | 
365    | -1.49287     | -0.36451     | -1.13827     | -0.00029     | 0.50833      | 33.08      | HIGH_ERR
366    | -3.54797     | 4.85831      | -3.54790     | 4.85807      | 0.00025      | 0.00       | 
367    | 2.14912      | 5.05837      | 2.32480      | 4.94842      | 0.20725      | 3.77       | 
368    | 0.52836      | -3.93793     | 0.52856      | -3.93780     | 0.00024      | 0.01       | 
369    | 2.59761      | -8.32068     | 2.65474      | -8.36843     | 0.07445      | 0.85       | 
370    | -4.02685     | -5.48398     | -4.02677     | -5.48393     | 0.00010      | 0.00       | 
371    | -0.51066     | 2.21091      | -0.56195     | 2.19189      | 0.05470      | 2.41       | 
372    | -1.36380     | -2.56425     | -1.36400     | -2.56437     | 0.00024      | 0.01       | 
373    | -2.47034     | -6.23366     | -1.99864     | -6.63856     | 0.62165      | 9.27       | 
374    | -5.05041     | -8.81761     | -5.05061     | -8.81742     | 0.00027      | 0.00       | 
375    | 2.52837      | -2.37647     | 2.40754      | -2.34041     | 0.12610      | 3.63       | 
376    | -8.51624     | 6.78812      | -8.51590     | 6.78839      | 0.00043      | 0.00       | 
377    | 0.11730      | -2.24705     | 0.04245      | -2.20988     | 0.08358      | 3.71       | 
378    | -3.23312     | -2.27356     | -3.23316     | -2.27367     | 0.00011      | 0.00       | 
379    | -1.13859     | 8.12584      | -1.13370     | 8.09742      | 0.02884      | 0.35       | 
380    | -0.44112     | -7.14364     | -0.44127     | -7.14418     | 0.00056      | 0.01       | 
381    | 5.73703      | -1.21508     | 6.00221      | -0.76673     | 0.52090      | 8.88       | 
382    | -5.97516     | -0.39474     | -5.97521     | -0.39461     | 0.00014      | 0.00       | 
383    | -4.23035     | -2.35237     | -4.16877     | -2.46750     | 0.13056      | 2.70       | 
384    | -3.38804     | -2.59767     | -3.38796     | -2.59769     | 0.00008      | 0.00       | 
385    | 4.90699      | 4.64114      | 4.90698      | 4.64123      | 0.00009      | 0.00       | 
386    | -4.07637     | 0.93837      | -4.07626     | 0.93835      | 0.00011      | 0.00       | 
387    | 5.11892      | 0.37509      | 5.11654      | 0.38064      | 0.00603      | 0.12       | 
388    | -5.34645     | 2.75324      | -5.34613     | 2.75331      | 0.00033      | 0.01       | 
389    | -5.18554     | -7.20317     | -5.17473     | -7.84156     | 0.63849      | 7.19       | 
390    | -3.89071     | 0.31944      | -3.89077     | 0.31925      | 0.00020      | 0.01       | 
391    | -7.38557     | 10.04441     | -7.18670     | 10.14990     | 0.22512      | 1.81       | 
392    | -0.17918     | 8.76004      | -0.17952     | 8.75997      | 0.00034      | 0.00       | 
393    | 5.65098      | -7.28407     | 5.76336      | -7.22277     | 0.12801      | 1.39       | 
394    | 1.39312      | 3.56491      | 1.39299      | 3.56500      | 0.00016      | 0.00       | 
395    | -6.47751     | -5.75810     | -6.62105     | -5.83637     | 0.16350      | 1.89       | 
396    | 0.46584      | -7.00778     | 0.46600      | -7.00745     | 0.00037      | 0.01       | 
397    | -3.94548     | -3.68632     | -2.92697     | -2.10949     | 1.87717      | 34.76      | HIGH_ERR
398    | 0.85143      | -4.30570     | 0.85136      | -4.30560     | 0.00013      | 0.00       | 
